"Date","Quadrat","Meter.point","Sampler","Recorder","Bedrock","Boulder","Cobble","Sand/Gravel/Pebble","Water","SiteHeightYear","SUBSTRATE-ROCK","SUBSTRATE-SAND","WATER","Pebble","SAND SCOUR","SUBSTRATE-Clam shell","Site","Zone","Year","UID","Shore_height_cm","Lat","Long"
2017-05-24,"2",9,"SCL","SCL",NA,"85","8",NA,NA,"Foggy Cove LOW 2017",NA,"1","2","5",NA,NA,"Foggy Cove","LOW","2017","Foggy Cove LOW 2017 2",61,51.6512419783582,-128.143590552449
2017-05-24,"3",12,"Sam","Katy Davis",NA,"100",NA,NA,NA,"Foggy Cove LOW 2017",NA,"1",NA,NA,NA,NA,"Foggy Cove","LOW","2017","Foggy Cove LOW 2017 3",69,51.6512260846609,-128.143625581166
2017-05-24,"4",17,"SCL","SCL",NA,"85","15",NA,NA,"Foggy Cove LOW 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","LOW","2017","Foggy Cove LOW 2017 4",90,51.6511995801647,-128.143683963553
2017-05-24,"5",18,"Sam","Katy Davis",NA,"100",NA,NA,NA,"Foggy Cove LOW 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","LOW","2017","Foggy Cove LOW 2017 5",104,51.651194279264,-128.143695640312
2017-05-24,"6",21,"Kyra","Lauran",NA,"100",NA,NA,NA,"Foggy Cove LOW 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","LOW","2017","Foggy Cove LOW 2017 6",112,51.6511783855348,-128.143730668956
2017-05-24,"7",22,"SCL","SCL",NA,"85","14",NA,NA,"Foggy Cove LOW 2017",NA,"0.5",NA,"0.5",NA,NA,"Foggy Cove","LOW","2017","Foggy Cove LOW 2017 7",114,51.6511730846295,-128.143742345703
2017-05-24,"8",24,"Kyra","Lauran",NA,"100",NA,NA,NA,"Foggy Cove LOW 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","LOW","2017","Foggy Cove LOW 2017 8",124,51.6511624828046,-128.143765697744
2017-05-24,"9",25,"PTM","PTM",NA,"100",NA,NA,NA,"Foggy Cove LOW 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","LOW","2017","Foggy Cove LOW 2017 9",128,51.6511571908862,-128.143777374314
2017-05-24,"10",31,"Sam","Katy Davis",NA,"82","18",NA,NA,"Foggy Cove LOW 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","LOW","2017","Foggy Cove LOW 2017 10",126,51.6511253943773,-128.143847431633
2017-05-24,"1",3,"Kyra","Lauran",NA,"54","46",NA,NA,"Foggy Cove MID 2017",NA,NA,"4",NA,NA,NA,"Foggy Cove","MID","2017","Foggy Cove MID 2017 1",219,51.6511698243103,-128.143231211065
2017-05-24,"2",8,"Sam","Katy Davis",NA,"96","4",NA,NA,"Foggy Cove MID 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","MID","2017","Foggy Cove MID 2017 2",173,51.6511432927123,-128.143289549312
2017-05-24,"3",12,"SCL","SCL",NA,"75","14",NA,NA,"Foggy Cove MID 2017",NA,"0.5",NA,"10",NA,NA,"Foggy Cove","MID","2017","Foggy Cove MID 2017 3",203,51.6511220620247,-128.14333622083
2017-05-24,"4",21,"Kyra","Lauran",NA,"91","9",NA,NA,"Foggy Cove MID 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","MID","2017","Foggy Cove MID 2017 4",157,51.6510742996439,-128.143441230374
2017-05-24,"5",24,"SCL","SCL",NA,"85","13",NA,NA,"Foggy Cove MID 2017",NA,NA,"20","2",NA,NA,"Foggy Cove","MID","2017","Foggy Cove MID 2017 5",179,51.6510583788291,-128.143476233506
2017-05-24,"6",25,"Kyra","Lauran",NA,"50","50",NA,NA,"Foggy Cove MID 2017",NA,NA,"4",NA,NA,NA,"Foggy Cove","MID","2017","Foggy Cove MID 2017 6",165,51.6510530778751,-128.143487900135
2017-05-24,"7",29,"Sam","Katy Davis",NA,"96","3",NA,NA,"Foggy Cove MID 2017",NA,NA,NA,"1",NA,NA,"Foggy Cove","MID","2017","Foggy Cove MID 2017 7",174,51.6510318471075,-128.143534571468
2017-05-24,"8",38,"Sam","Katy Davis",NA,"62","46",NA,NA,"Foggy Cove MID 2017",NA,NA,"17","2",NA,NA,"Foggy Cove","MID","2017","Foggy Cove MID 2017 8",181,51.6509840845467,-128.143639580596
2017-05-24,"9",42,"PTM","PTM",NA,"85","15",NA,NA,"Foggy Cove MID 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","MID","2017","Foggy Cove MID 2017 9",259,51.6509628627084,-128.143686251618
2017-05-24,"10",46,"Sam","Katy Davis",NA,"80","20",NA,NA,"Foggy Cove MID 2017",NA,NA,"19",NA,NA,NA,"Foggy Cove","MID","2017","Foggy Cove MID 2017 10",181,51.6509416318503,-128.14373292132
2017-05-24,"1",1,"SCL","SCL",NA,"85","5",NA,NA,"Foggy Cove HIGH 2017",NA,"0.5",NA,"10",NA,NA,"Foggy Cove","HIGH","2017","Foggy Cove HIGH 2017 1",239,51.6509994989318,-128.143028541667
2017-05-24,"2",10,"Kyra","Lauran",NA,"96","2",NA,NA,"Foggy Cove HIGH 2017",NA,"2","4",NA,NA,NA,"Foggy Cove","HIGH","2017","Foggy Cove HIGH 2017 2",245,51.6509382562631,-128.143113564453
2017-05-24,"3",13,"PTM","PTM",NA,"100",NA,NA,NA,"Foggy Cove HIGH 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","HIGH","2017","Foggy Cove HIGH 2017 3",248,51.65091784503,-128.143141906238
2017-05-24,"4",16,"Kyra","Lauran",NA,"50","50",NA,NA,"Foggy Cove HIGH 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","HIGH","2017","Foggy Cove HIGH 2017 4",260,51.6508974247888,-128.143170246721
2017-05-24,"5",20,"Kyra","Lauran",NA,"64","35",NA,NA,"Foggy Cove HIGH 2017",NA,"1","14",NA,NA,NA,"Foggy Cove","HIGH","2017","Foggy Cove HIGH 2017 5",213,51.6508702037869,-128.143208034362
2017-05-24,"6",24,"Sam","Katy Davis",NA,"99","1",NA,NA,"Foggy Cove HIGH 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","HIGH","2017","Foggy Cove HIGH 2017 6",227,51.6508429917735,-128.143245823233
2017-05-24,"7",30,"Kyra","Lauran",NA,"100",NA,NA,NA,"Foggy Cove HIGH 2017",NA,NA,"0.5",NA,NA,NA,"Foggy Cove","HIGH","2017","Foggy Cove HIGH 2017 7",320,51.6508021602336,-128.143302505263
2017-05-24,"8",34,"SCL","SCL",NA,"100",NA,NA,NA,"Foggy Cove HIGH 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","HIGH","2017","Foggy Cove HIGH 2017 8",270,51.650774939188,-128.143340292745
2017-05-24,"9",35,"Sam","Katy Davis",NA,"100",NA,NA,NA,"Foggy Cove HIGH 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","HIGH","2017","Foggy Cove HIGH 2017 9",279,51.6507681384225,-128.143349739885
2017-05-24,"10",42,"Kyra","Lauran",NA,"86","14",NA,NA,"Foggy Cove HIGH 2017",NA,NA,NA,NA,NA,NA,"Foggy Cove","HIGH","2017","Foggy Cove HIGH 2017 10",352,51.6507204970696,-128.143415869018
2017-05-25,"1",3,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,"10","3",NA,NA,NA,"Fifth Beach","LOW","2017","Fifth Beach LOW 2017 1",137,51.6408446485905,-128.156685502367
2017-05-25,"2",5,"LL","KJ","100",NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,"5",NA,NA,NA,NA,"Fifth Beach","LOW","2017","Fifth Beach LOW 2017 2",138,51.640837058904,-128.156711703587
2017-05-25,"3",6,"SS","KD","100",NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,"6","3",NA,NA,NA,"Fifth Beach","LOW","2017","Fifth Beach LOW 2017 3",128,51.6408332685486,-128.156724803388
2017-05-25,"4",7,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,"2",NA,NA,NA,NA,"Fifth Beach","LOW","2017","Fifth Beach LOW 2017 4",166,51.6408294692012,-128.156737903354
2017-05-25,"5",9,"LL","KJ","100",NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,NA,"10",NA,NA,NA,"Fifth Beach","LOW","2017","Fifth Beach LOW 2017 5",165,51.6408218795029,-128.156764104557
2017-05-25,"6",11,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,"0.5",NA,NA,NA,NA,"Fifth Beach","LOW","2017","Fifth Beach LOW 2017 6",151,51.6408142897987,-128.156790305751
2017-05-25,"7",12,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW","2017","Fifth Beach LOW 2017 7",150,51.6408104994345,-128.156803405539
2017-05-25,"8",13,"SS","KD","100",NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW","2017","Fifth Beach LOW 2017 8",137,51.6408067000782,-128.156816505492
2017-05-25,"9",22,"LL","KJ","100",NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","LOW","2017","Fifth Beach LOW 2017 9",200,51.6407725507895,-128.156934408468
2017-05-25,"10",23,"SS","KD","100",NA,NA,NA,NA,"Fifth Beach LOW 2017",NA,"2","2",NA,NA,NA,"Fifth Beach","LOW","2017","Fifth Beach LOW 2017 10",202,51.6407687514185,-128.156947508399
2017-05-25,"1",2,"LL","KJ","100",NA,NA,NA,NA,"Fifth Beach MID 2017",NA,"2",NA,NA,NA,NA,"Fifth Beach","MID","2017","Fifth Beach MID 2017 1",236,51.6408091386368,-128.156623931447
2017-05-25,"2",3,"SS","KD","100",NA,NA,NA,NA,"Fifth Beach MID 2017",NA,"2",NA,NA,NA,NA,"Fifth Beach","MID","2017","Fifth Beach MID 2017 2",198,51.6408059356233,-128.156637430774
2017-05-25,"3",4,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach MID 2017",NA,"15","14",NA,NA,NA,"Fifth Beach","MID","2017","Fifth Beach MID 2017 3",221,51.6408027326185,-128.156650931544
2017-05-25,"4",5,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach MID 2017",NA,"7","2",NA,NA,NA,"Fifth Beach","MID","2017","Fifth Beach MID 2017 4",221,51.6407995206217,-128.156664432479
2017-05-25,"5",6,"LL","KJ","100",NA,NA,NA,NA,"Fifth Beach MID 2017",NA,"13","2",NA,NA,NA,"Fifth Beach","MID","2017","Fifth Beach MID 2017 5",203,51.6407963176139,-128.156677933246
2017-05-25,"6",15,"SS","KD","100",NA,NA,NA,NA,"Fifth Beach MID 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","MID","2017","Fifth Beach MID 2017 6",170,51.6407674634806,-128.156799437668
2017-05-25,"7",18,"SS","KD","100",NA,NA,NA,NA,"Fifth Beach MID 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","MID","2017","Fifth Beach MID 2017 7",225,51.640757845415,-128.156839940072
2017-05-25,"8",21,"PTM","PTM","100",NA,NA,NA,NA,"Fifth Beach MID 2017",NA,"6","92",NA,NA,NA,"Fifth Beach","MID","2017","Fifth Beach MID 2017 8",226,51.640748227325,-128.156880441013
2017-05-25,"9",23,"SS","KD","100",NA,NA,NA,NA,"Fifth Beach MID 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","MID","2017","Fifth Beach MID 2017 9",242,51.6407418122672,-128.15690744265
2017-05-25,"10",24,"LL","KJ","100",NA,NA,NA,NA,"Fifth Beach MID 2017",NA,NA,"10",NA,NA,NA,"Fifth Beach","MID","2017","Fifth Beach MID 2017 10",244,51.6407386092312,-128.156920943382
2017-05-25,"1",3,"LL","KJ","100",NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2017","Fifth Beach HIGH 2017 1",345,51.6407836796431,-128.156585900622
2017-05-25,"2",7,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,"4",NA,NA,NA,"Fifth Beach","HIGH","2017","Fifth Beach HIGH 2017 2",248,51.6407659222834,-128.156636161441
2017-05-25,"3",9,"SS","KD","100",NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2017","Fifth Beach HIGH 2017 3",336,51.6407570390949,-128.156661291197
2017-05-25,"4",10,"LL","KJ","100",NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2017","Fifth Beach HIGH 2017 4",305,51.6407525975038,-128.156673856794
2017-05-25,"5",11,"LL","KJ","100",NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2017","Fifth Beach HIGH 2017 5",320,51.640748155901,-128.156686420943
2017-05-25,"6",12,"SS","KD","100",NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2017","Fifth Beach HIGH 2017 6",315,51.6407437143072,-128.156698986535
2017-05-25,"7",15,"SCL","SCL","100",NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,"2","5",NA,NA,NA,"Fifth Beach","HIGH","2017","Fifth Beach HIGH 2017 7",243,51.6407303984978,-128.156736681684
2017-05-25,"8",23,"LL","KJ","100",NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2017","Fifth Beach HIGH 2017 8",356,51.6406948656347,-128.156837201936
2017-05-25,"9",27,"SS","KD","100",NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2017","Fifth Beach HIGH 2017 9",349,51.6406771081663,-128.15688746256
2017-05-25,"10",29,"SS","KD","100",NA,NA,NA,NA,"Fifth Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"Fifth Beach","HIGH","2017","Fifth Beach HIGH 2017 10",326,51.6406670528562,-128.156915911779
2017-05-25,"1",0,"KJ","LL","100",NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,"23",NA,NA,NA,"North Beach","LOW","2017","North Beach LOW 2017 1",NA,51.6653870728041,-128.135297556399
2017-05-25,"2",3,"SCL","SCL","100",NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,"2",NA,NA,NA,"North Beach","LOW","2017","North Beach LOW 2017 2",97,51.6654140484163,-128.135297622656
2017-05-25,"3",4,"SS","KD","100",NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2017","North Beach LOW 2017 3",106,51.6654230402906,-128.135297645224
2017-05-25,"4",6,"SS","KD","100",NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,"4",NA,NA,NA,"North Beach","LOW","2017","North Beach LOW 2017 4",100,51.665441015038,-128.135297689084
2017-05-25,"5",7,"SCL","SCL","100",NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,"8",NA,NA,NA,"North Beach","LOW","2017","North Beach LOW 2017 5",96,51.6654500069122,-128.135297711652
2017-05-25,"6",9,"KJ","LL","100",NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2017","North Beach LOW 2017 6",114,51.66546799065,-128.135297755341
2017-05-25,"7",10,"SS","KD","100",NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,"1",NA,NA,NA,"North Beach","LOW","2017","North Beach LOW 2017 7",132,51.6654769825242,-128.135297777908
2017-05-25,"8",12,"SCL","SCL","100",NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2017","North Beach LOW 2017 8",151,51.6654949662618,-128.135297821598
2017-05-25,"9",18,"KJ","LL","100",NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2017","North Beach LOW 2017 9",171,51.6655489085054,-128.135297955727
2017-05-25,"10",23,"KD","SS","100",NA,NA,NA,NA,"North Beach LOW 2017",NA,NA,NA,NA,NA,NA,"North Beach","LOW","2017","North Beach LOW 2017 10",157,51.6655903700166,-128.135298057076
2017-05-25,"1",2,"SS","KD","85",NA,"15",NA,NA,"North Beach MID 2017",NA,NA,"66",NA,NA,NA,"North Beach","MID","2017","North Beach MID 2017 1",209,51.6654008412155,-128.135237999357
2017-05-25,"2",4,"SCL","SCL","100",NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"2",NA,NA,NA,"North Beach","MID","2017","North Beach MID 2017 2",207,51.6654188164377,-128.135236886436
2017-05-25,"3",5,"KJ","LL","100",NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"10",NA,NA,NA,"North Beach","MID","2017","North Beach MID 2017 3",184,51.6654277950636,-128.13523633087
2017-05-25,"4",6,"KJ","LL","100",NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"10",NA,NA,NA,"North Beach","MID","2017","North Beach MID 2017 4",216,51.66543678268,-128.135235775132
2017-05-25,"5",9,"PTM","PTM","100",NA,NA,NA,NA,"North Beach MID 2017",NA,NA,NA,NA,NA,NA,"North Beach","MID","2017","North Beach MID 2017 5",200,51.6654637365279,-128.135234106641
2017-05-25,"6",11,"SCL","SCL","100",NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"1",NA,NA,NA,"North Beach","MID","2017","North Beach MID 2017 6",278,51.6654817027594,-128.135232993888
2017-05-25,"7",13,"KD","SS","100",NA,NA,NA,NA,"North Beach MID 2017",NA,NA,NA,NA,NA,NA,"North Beach","MID","2017","North Beach MID 2017 7",278,51.6654996690015,-128.13523188258
2017-05-25,"8",17,"SCL","SCL","100",NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"5",NA,NA,NA,"North Beach","MID","2017","North Beach MID 2017 8",260,51.6655356104652,-128.135229658344
2017-05-25,"9",18,"KJ","LL","100",NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"4",NA,NA,NA,"North Beach","MID","2017","North Beach MID 2017 9",267,51.6655445980814,-128.135229102603
2017-05-25,"10",21,"SS","KD","100",NA,NA,NA,NA,"North Beach MID 2017",NA,NA,"21",NA,NA,NA,"North Beach","MID","2017","North Beach MID 2017 10",285,51.6655715519286,-128.135227434104
2017-05-25,"1",1,"SS","SS","100",NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,"4",NA,NA,NA,"North Beach","HIGH","2017","North Beach HIGH 2017 1",382,51.6653904545363,-128.135093733742
2017-05-25,"2",4,"KJ","LL","100",NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2017","North Beach HIGH 2017 2",319,51.6654164448799,-128.135105308046
2017-05-25,"3",6,"SCL","SCL","100",NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,"8",NA,NA,NA,"North Beach","HIGH","2017","North Beach HIGH 2017 3",318,51.6654337747753,-128.135113024681
2017-05-25,"4",8,"KJ","LL","100",NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,"1",NA,NA,NA,"North Beach","HIGH","2017","North Beach HIGH 2017 4",379,51.6654511046702,-128.135120741322
2017-05-25,"5",11,"PTM","PTM","100",NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2017","North Beach HIGH 2017 5",346,51.6654771040015,-128.135132315486
2017-05-25,"6",13,"KJ","LL","100",NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2017","North Beach HIGH 2017 6",287,51.6654944338951,-128.135140032142
2017-05-25,"7",16,"SS","KD","100",NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2017","North Beach HIGH 2017 7",282,51.6655204242339,-128.135151606499
2017-05-25,"8",20,"SS","KD","100",NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2017","North Beach HIGH 2017 8",219,51.6655550840073,-128.135167038399
2017-05-25,"9",21,"SCL","SCL","100",NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2017","North Beach HIGH 2017 9",230,51.6655637534535,-128.135170897376
2017-05-25,"10",23,"SS","KD","100",NA,NA,NA,NA,"North Beach HIGH 2017",NA,NA,NA,NA,NA,NA,"North Beach","HIGH","2017","North Beach HIGH 2017 10",243,51.6655810833444,-128.135178614061
2017-05-25,"1",2,"SCL","SCL",NA,NA,"40",NA,NA,"Meay Channel LOW 2017",NA,"34","0.5","20",NA,NA,"Meay Channel","LOW","2017","Meay Channel LOW 2017 1",NA,51.6634636768894,-128.097169054851
2017-05-25,"2",4,"LL","KJ",NA,NA,"33",NA,NA,"Meay Channel LOW 2017",NA,"15","2","52",NA,NA,"Meay Channel","LOW","2017","Meay Channel LOW 2017 2",NA,51.6634458941604,-128.097164755474
2017-05-25,"3",9,"SCL","SCL",NA,NA,"43",NA,NA,"Meay Channel LOW 2017",NA,"18","0.5","26",NA,NA,"Meay Channel","LOW","2017","Meay Channel LOW 2017 3",NA,51.663401437337,-128.097154007047
2017-05-25,"4",13,"SS","KD",NA,NA,"79",NA,NA,"Meay Channel LOW 2017",NA,"13","0","14",NA,NA,"Meay Channel","LOW","2017","Meay Channel LOW 2017 4",NA,51.6633658718773,-128.097145408321
2017-05-25,"5",15,"LL","KJ",NA,NA,"24",NA,NA,"Meay Channel LOW 2017",NA,"46",NA,"30",NA,NA,"Meay Channel","LOW","2017","Meay Channel LOW 2017 5",NA,51.6633480891472,-128.097141108962
2017-05-25,"6",20,"SCL","SCL",NA,NA,"26",NA,NA,"Meay Channel LOW 2017",NA,"14","35","56",NA,NA,"Meay Channel","LOW","2017","Meay Channel LOW 2017 6",NA,51.6633036413115,-128.097130360401
2017-05-25,"7",28,"LL","KJ",NA,NA,"31",NA,NA,"Meay Channel LOW 2017",NA,"7","12","61",NA,NA,"Meay Channel","LOW","2017","Meay Channel LOW 2017 7",NA,51.6632325103871,-128.097113163033
2017-05-25,"8",33,"SS","KD",NA,NA,"33",NA,NA,"Meay Channel LOW 2017",NA,"20","25","47",NA,NA,"Meay Channel","LOW","2017","Meay Channel LOW 2017 8",NA,51.6631880535579,-128.097102414705
2017-05-25,"9",42,"PTM","PTM",NA,NA,"44",NA,NA,"Meay Channel LOW 2017",NA,"18",NA,"32",NA,NA,"Meay Channel","LOW","2017","Meay Channel LOW 2017 9",NA,51.6631080312621,-128.097083067765
2017-05-25,"10",43,"SS","KD",NA,NA,"49",NA,NA,"Meay Channel LOW 2017",NA,"21","8","30",NA,NA,"Meay Channel","LOW","2017","Meay Channel LOW 2017 10",NA,51.6630991398956,-128.097080918109
2017-05-25,"1",1,"SCL","SCL",NA,"20","6",NA,NA,"Meay Channel MID 2017",NA,"37","23","25",NA,NA,"Meay Channel","MID","2017","Meay Channel MID 2017 1",NA,51.6633683579932,-128.097357720213
2017-05-25,"2",3,"KJ","LL",NA,"4","10",NA,NA,"Meay Channel MID 2017",NA,"40",NA,"39",NA,NA,"Meay Channel","MID","2017","Meay Channel MID 2017 2",NA,51.6633507690827,-128.097351729585
2017-05-25,"3",7,"SS","KD",NA,"27",NA,NA,NA,"Meay Channel MID 2017",NA,"35","1","38",NA,NA,"Meay Channel","MID","2017","Meay Channel MID 2017 3",NA,51.6633155822593,-128.097339747076
2017-05-25,"4",8,"KJ","LL",NA,NA,"20",NA,NA,"Meay Channel MID 2017",NA,"24",NA,"48",NA,NA,"Meay Channel","MID","2017","Meay Channel MID 2017 4",NA,51.6633067923043,-128.097336752402
2017-05-25,"5",11,"SCL","SCL",NA,"28","10",NA,NA,"Meay Channel MID 2017",NA,"32",NA,"16",NA,NA,"Meay Channel","MID","2017","Meay Channel MID 2017 5",NA,51.663280404436,-128.097327765852
2017-05-25,"6",22,"KJ","LL",NA,NA,"8",NA,NA,"Meay Channel MID 2017",NA,"20","35","70",NA,NA,"Meay Channel","MID","2017","Meay Channel MID 2017 6",NA,51.6631836429114,-128.097294814414
2017-05-25,"7",23,"KJ","LL",NA,NA,"4",NA,NA,"Meay Channel MID 2017",NA,"40","29","41",NA,NA,"Meay Channel","MID","2017","Meay Channel MID 2017 7",NA,51.6631748529552,-128.097291819757
2017-05-25,"8",26,"PTM","PTM",NA,NA,"50",NA,NA,"Meay Channel MID 2017",NA,"15","34","25",NA,NA,"Meay Channel","MID","2017","Meay Channel MID 2017 8",NA,51.6631484650831,-128.097282833259
2017-05-25,"9",31,"SS","KD",NA,NA,NA,NA,NA,"Meay Channel MID 2017",NA,"10","34","90",NA,NA,"Meay Channel","MID","2017","Meay Channel MID 2017 9",NA,51.6631044792936,-128.09726785494
2017-05-25,"10",33,"SS","KD",NA,NA,"30",NA,NA,"Meay Channel MID 2017",NA,"35","21","35",NA,NA,"Meay Channel","MID","2017","Meay Channel MID 2017 10",NA,51.6630868903782,-128.09726186438
2017-05-25,"1",2,"SCL","SCL",NA,"14",NA,NA,NA,"Meay Channel HIGH 2017",NA,"70","79","5",NA,NA,"Meay Channel","HIGH","2017","Meay Channel HIGH 2017 1",NA,51.6633133877815,-128.097551467836
2017-05-25,"2",4,"SCL","SCL",NA,"24","2",NA,NA,"Meay Channel HIGH 2017",NA,"65","48","4",NA,NA,"Meay Channel","HIGH","2017","Meay Channel HIGH 2017 2",NA,51.6632957647741,-128.097545719278
2017-05-25,"3",6,"KJ","LL",NA,"39",NA,NA,NA,"Meay Channel HIGH 2017",NA,"61",NA,NA,NA,NA,"Meay Channel","HIGH","2017","Meay Channel HIGH 2017 3",NA,51.6632781417663,-128.097539970725
2017-05-25,"4",7,"SS","KD",NA,"27",NA,NA,NA,"Meay Channel HIGH 2017",NA,"66","28","4",NA,NA,"Meay Channel","HIGH","2017","Meay Channel HIGH 2017 4",NA,51.6632693257671,-128.097537096539
2017-05-25,"5",8,"SCL","SCL","100",NA,NA,NA,NA,"Meay Channel HIGH 2017",NA,"25",NA,"0.5",NA,NA,"Meay Channel","HIGH","2017","Meay Channel HIGH 2017 5",NA,51.6632605187582,-128.097534222176
2017-05-25,"6",11,"KJ","LL",NA,NA,"3",NA,NA,"Meay Channel HIGH 2017",NA,"5","92",NA,NA,NA,"Meay Channel","HIGH","2017","Meay Channel HIGH 2017 6",NA,51.6632340797504,-128.09752559945
2017-05-25,"7",16,"PTM","PTM",NA,"13","2",NA,NA,"Meay Channel HIGH 2017",NA,"40",NA,"25",NA,NA,"Meay Channel","HIGH","2017","Meay Channel HIGH 2017 7",NA,51.6631900267228,-128.097511228024
2017-05-25,"8",26,"SS","KD",NA,NA,NA,NA,NA,"Meay Channel HIGH 2017",NA,"96",NA,NA,NA,NA,"Meay Channel","HIGH","2017","Meay Channel HIGH 2017 8",NA,51.6631019116715,-128.097482485432
2017-05-25,"9",29,"KJ","LL",NA,NA,NA,NA,NA,"Meay Channel HIGH 2017",NA,"100",NA,NA,NA,NA,"Meay Channel","HIGH","2017","Meay Channel HIGH 2017 9",NA,51.6630754726595,-128.097473862766
2017-05-25,"10",34,"SS","KD","100",NA,NA,NA,NA,"Meay Channel HIGH 2017",NA,NA,NA,NA,NA,NA,"Meay Channel","HIGH","2017","Meay Channel HIGH 2017 10",NA,51.6630314196249,-128.097459491438
2018-06-12,"1",1,"Sam","Liam",NA,"88",NA,NA,NA,"Foggy Cove LOW 2018",NA,NA,NA,"12",NA,NA,"Foggy Cove","LOW","2018","Foggy Cove LOW 2018 1",124,51.6512843764764,-128.14349714117
