ACTION,event_pk,Replicate Number,Date,Work Area,Organization,Survey,Sampling Bout,Site ID,Project Specific ID,Hakai ID,Source,Lat,Long,Gather Lat,Gather Long,Collection Method,Line Out Depth,Pressure Transducer Depth (m),Filter Type,Volume (ml),Installed,Collected,Preserved,Analyzed,Lab Technician,NH4+,NO2+NO3 (uM),NO2+NO3 (ug/L),TP,TDP,TN,TDN,SRP,PO4,SiO2,po4pfilt,no3nfilt,po4punfl,no3nunfl,nh4nunfl,NH4+ Flag,NO2+NO3 Flag,TP FLag,TDP FLag,TN Flag,TDN FLag,SRP Flag,PO4 Flag,SiO2 Flag,po4pfilt_flag,no3nfilt_flag,po4punfl_flag,no3nunfl_flag,nh4nunfl_flag,Analyzing Lab,Comments,Quality Log,no2_no3_units,Sample Status,Quality Level
,7135,2,2012-09-24,CALVERT,HAKAI,KWAK,1,PRUTH,,NUT6757,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2012-09-24 13:00:00,2012-09-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run2: this tube has been assigned a new ID. Its old ID was a duplicate (NUT66 ) I do not think this sample was sent for analysis, if it has, I did not find its results sheet so it HAS NOT been updated. project id (66) removed to prevent future confusion.3: this tube has been assigned a new ID. Its old ID was a duplicate (NUT66 ) I do not think this sample was sent for analysis, if it has, I did not find its results sheet so it HAS NOT been updated. project id (66) removed to prevent future confusion.",,Not Available,Technicianm
,7135,1,2012-09-24,CALVERT,HAKAI,KWAK,1,PRUTH,,NUT6758,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2012-09-24 13:00:00,2012-09-24 00:00:00,,,,23.371,,,,,,,1.876,39.078,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: Metadata has been QCd by BF3: this tube has been assigned a new ID. Its old ID was a duplicate (NUT67 ) but the diplicate was known at the time the results were received and matched by hand by Skye. I have updated the results form on the drive to reflect the new Hakai ID as well. project id (67) removed to prevent future confusion.",uM,Results,Technicianm
,7135,2,2012-09-24,CALVERT,HAKAI,KWAK,1,PRUTH,,NUT6759,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2012-09-24 13:00:00,2012-09-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run2: this tube has been assigned a new ID. Its old ID was a duplicate (NUT68 ) I do not think this sample was sent for analysis, if it has, I did not find its results sheet so it HAS NOT been updated. project id (68) removed to prevent future confusion.3: this tube has been assigned a new ID. Its old ID was a duplicate (NUT68 ) I do not think this sample was sent for analysis, if it has, I did not find its results sheet so it HAS NOT been updated. project id (68) removed to prevent future confusion.",,Not Available,Technicianm
,32637,1,2012-10-17,CALVERT,HAKAI,KWAK,1,PRUTH,,NUT6760,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2012-10-17 18:00:00,2012-10-17 00:00:00,,,,13.678,,,,,,,1.237,25.94,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: Metadata has been QCd by BF3: this tube has been assigned a new ID. Its old ID was a duplicate (NUT69 ) but the diplicate was known at the time the results were received and matched by hand by Skye. I have updated the results form on the drive to reflect the new Hakai ID as well. project id (69) removed to prevent future confusion.",uM,Results,Technicianm
,32637,2,2012-10-17,CALVERT,HAKAI,KWAK,1,PRUTH,,NUT6761,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2012-10-17 18:00:00,2012-10-17 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run2: this tube has been assigned a new ID. Its old ID was a duplicate (NUT70 ) I do not think this sample was sent for analysis, if it has, I did not find its results sheet so it HAS NOT been updated. project id (70) removed to prevent future confusion.3: this tube has been assigned a new ID. Its old ID was a duplicate (NUT70 ) I do not think this sample was sent for analysis, if it has, I did not find its results sheet so it HAS NOT been updated. project id (70) removed to prevent future confusion.",,Not Available,Technicianm
,32637,1,2012-10-17,CALVERT,HAKAI,KWAK,1,PRUTH,,NUT6762,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2012-10-17 18:00:00,2012-10-17 00:00:00,,,,21.012,,,,,,,1.712,36.054,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: Metadata has been QCd by BF3: this tube has been assigned a new ID. Its old ID was a duplicate (NUT71 ) but the diplicate was known at the time the results were received and matched by hand by Skye. I have updated the results form on the drive to reflect the new Hakai ID as well. project id (71) removed to prevent future confusion.",uM,Results,Technicianm
,32637,2,2012-10-17,CALVERT,HAKAI,KWAK,1,PRUTH,,NUT6763,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2012-10-17 18:00:00,2012-10-17 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run2: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run3: this tube has been assigned a new ID. Its old ID was a duplicate (NUT72 ) I do not think this sample was sent for analysis, if it has, I did not find its results sheet so it HAS NOT been updated. project id (72) removed to prevent future confusion.",,Not Available,Technicianm
,7141,1,2012-11-06,CALVERT,HAKAI,"N,KWAK,A",1,PRUTH,,NUT6764,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2012-11-06 15:35:00,2012-11-06 00:00:00,,,,19.636,,,,,,,1.579,34.75,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: this tube has been assigned a new ID. Its old ID was a duplicate (NUT73 ) but the diplicate was known at the time the results were received and matched by hand by Skye. I have updated the results form on the drive to reflect the new Hakai ID as well. project id (73) removed to prevent future confusion.3: this tube has been assigned a new ID. Its old ID was a duplicate (NUT73 ) but the diplicate was known at the time the results were received and matched by hand by Skye. I have updated the results form on the drive to reflect the new Hakai ID as well. project id (73) removed to prevent future confusion.",uM,Results,Technicianm
,7141,2,2012-11-06,CALVERT,HAKAI,"N,KWAK,A",1,PRUTH,,NUT6765,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2012-11-06 15:35:00,2012-11-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run2: this tube has been assigned a new ID. Its old ID was a duplicate (NUT74 ) I do not think this sample was sent for analysis, if it has, I did not find its results sheet so it HAS NOT been updated. project id (74) removed to prevent future confusion.3: this tube has been assigned a new ID. Its old ID was a duplicate (NUT74 ) I do not think this sample was sent for analysis, if it has, I did not find its results sheet so it HAS NOT been updated. project id (74) removed to prevent future confusion.",,Not Available,Technicianm
,7141,1,2012-11-06,CALVERT,HAKAI,"N,KWAK,A",1,PRUTH,75,NUT75,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2012-11-06 15:35:00,2012-11-06 00:00:00,,,,21.956,,,,,,,1.763,36.523,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7141,2,2012-11-06,CALVERT,HAKAI,"N,KWAK,A",1,PRUTH,76,NUT76,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2012-11-06 15:35:00,2012-11-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7144,1,2012-11-21,CALVERT,HAKAI,"N,KWAK,A",1,PRUTH,77,NUT77,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2012-11-21 17:06:00,2012-11-21 00:00:00,,,,21.087,,,,,,,1.705,34.068,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7144,2,2012-11-21,CALVERT,HAKAI,"N,KWAK,A",1,PRUTH,78,NUT78,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2012-11-21 17:06:00,2012-11-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7144,1,2012-11-21,CALVERT,HAKAI,"N,KWAK,A",1,PRUTH,79,NUT79,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2012-11-21 17:06:00,2012-11-21 00:00:00,,,,21.567,,,,,,,1.724,34.754,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7144,2,2012-11-21,CALVERT,HAKAI,"N,KWAK,A",1,PRUTH,80,NUT80,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2012-11-21 17:06:00,2012-11-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7147,1,2012-12-10,CALVERT,HAKAI,"A,KWAK,N",1,PRUTH,81,NUT81,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2012-12-10 14:30:00,2012-12-10 00:00:00,,,,19.64,,,,,,,1.668,34.643,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: results are flagged by analytical lab3: results are flagged by analytical lab",uM,Results,Technicianm
,7147,2,2012-12-10,CALVERT,HAKAI,"A,KWAK,N",1,PRUTH,82,NUT82,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2012-12-10 14:30:00,2012-12-10 00:00:00,,,,19.433,,,,,,,1.672,34.774,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: results are flagged by analytical lab3: results are flagged by analytical lab",uM,Results,Technicianm
,7147,1,2012-12-10,CALVERT,HAKAI,"A,KWAK,N",1,PRUTH,83,NUT83,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2012-12-10 14:30:00,2012-12-10 00:00:00,,,,18.749,,,,,,,1.622,32.889,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7147,2,2012-12-10,CALVERT,HAKAI,"A,KWAK,N",1,PRUTH,84,NUT84,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2012-12-10 14:30:00,2012-12-10 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7150,1,2013-01-07,CALVERT,HAKAI,"KWAK,A,N",1,PRUTH,85,NUT85,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-01-07 16:11:00,2013-01-07 00:00:00,,,,17.825,,,,,,,1.521,32.771,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7150,2,2013-01-07,CALVERT,HAKAI,"KWAK,A,N",1,PRUTH,86,NUT86,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-01-07 16:11:00,2013-01-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7150,1,2013-01-07,CALVERT,HAKAI,"KWAK,A,N",1,PRUTH,87,NUT87,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-01-07 16:11:00,2013-01-07 00:00:00,,,,17.807,,,,,,,1.522,32.044,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7150,2,2013-01-07,CALVERT,HAKAI,"KWAK,A,N",1,PRUTH,88,NUT88,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-01-07 16:11:00,2013-01-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7153,1,2013-01-21,CALVERT,HAKAI,"KWAK,N,A",1,PRUTH,89,NUT89,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-01-21 15:40:00,2013-01-21 00:00:00,,,,18.358,,,,,,,1.571,33.266,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7153,2,2013-01-21,CALVERT,HAKAI,"KWAK,N,A",1,PRUTH,90,NUT90,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-01-21 15:40:00,2013-01-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7153,1,2013-01-21,CALVERT,HAKAI,"KWAK,N,A",1,PRUTH,91,NUT91,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-01-21 15:40:00,2013-01-21 00:00:00,,,,18.257,,,,,,,1.564,32.599,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7153,2,2013-01-21,CALVERT,HAKAI,"KWAK,N,A",1,PRUTH,92,NUT92,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-01-21 15:40:00,2013-01-21 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7156,1,2013-02-07,CALVERT,HAKAI,"KWAK,N,A",1,PRUTH,95,NUT95,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-02-07 16:30:00,2013-02-07 00:00:00,,,,17.89,,,,,,,1.553,32.263,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7156,2,2013-02-07,CALVERT,HAKAI,"KWAK,N,A",1,PRUTH,96,NUT96,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-02-07 16:30:00,2013-02-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7156,1,2013-02-07,CALVERT,HAKAI,"KWAK,N,A",1,PRUTH,93,NUT93,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-02-07 16:30:00,2013-02-07 00:00:00,,,,18.384,,,,,,,1.562,32.731,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7156,2,2013-02-07,CALVERT,HAKAI,"KWAK,N,A",1,PRUTH,94,NUT94,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-02-07 16:30:00,2013-02-07 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7159,1,2013-02-18,CALVERT,HAKAI,KWAK,1,PRUTH,100,NUT100,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-02-18 15:30:00,2015-11-03 13:09:33,,Nelson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Did not do DOCs2: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7159,2,2013-02-18,CALVERT,HAKAI,KWAK,1,PRUTH,99,NUT99,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-02-18 15:30:00,2013-02-18 00:00:00,,,,18.639,,,,,,,1.59,35.375,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7159,1,2013-02-18,CALVERT,HAKAI,KWAK,1,PRUTH,101,NUT101,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-02-18 15:30:00,2013-02-18 00:00:00,,,,18.679,,,,,,,1.61,34.405,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7159,2,2013-02-18,CALVERT,HAKAI,KWAK,1,PRUTH,102,NUT102,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-02-18 15:30:00,2013-02-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7162,1,2013-03-16,CALVERT,HAKAI,"A,N,KWAK",1,PRUTH,103,NUT103,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-03-16 17:30:00,2013-03-16 00:00:00,,,,15.558,,,,,,,1.394,29.308,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7162,2,2013-03-16,CALVERT,HAKAI,"A,N,KWAK",1,PRUTH,104,NUT104,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-03-16 17:30:00,2013-03-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7162,1,2013-03-16,CALVERT,HAKAI,"A,N,KWAK",1,PRUTH,105,NUT105,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-03-16 17:30:00,2013-03-16 00:00:00,,,,17.193,,,,,,,1.517,31.883,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7162,2,2013-03-16,CALVERT,HAKAI,"A,N,KWAK",1,PRUTH,106,NUT106,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-03-16 17:30:00,2013-03-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7185,1,2013-04-02,CALVERT,HAKAI,KWAK,1,PRUTH,122,NUT122,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-04-02 14:56:00,2013-04-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7185,2,2013-04-02,CALVERT,HAKAI,KWAK,1,PRUTH,131,NUT131,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-04-02 14:56:00,2013-04-02 00:00:00,,,,0.155,,,,,,,0.427,5.214,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7185,1,2013-04-02,CALVERT,HAKAI,KWAK,1,PRUTH,118,NUT118,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-04-02 14:56:00,2013-04-02 00:00:00,,,,14.348,,,,,,,1.288,24.244,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7185,2,2013-04-02,CALVERT,HAKAI,KWAK,1,PRUTH,132,NUT132,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-04-02 14:56:00,2013-04-02 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,to,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,24100,1,2013-04-05,CALVERT,HAKAI,KWAK,1,PRUTH,139,NUT139,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-04-05 08:36:00,2013-04-05 00:00:00,,,,1.489,,,,,,,0.524,6.386,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,24100,2,2013-04-05,CALVERT,HAKAI,KWAK,1,PRUTH,142,NUT142,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-04-05 08:36:00,2013-04-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,24100,1,2013-04-05,CALVERT,HAKAI,KWAK,1,PRUTH,140,NUT140,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-04-05 08:36:00,2013-04-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,24100,2,2013-04-05,CALVERT,HAKAI,KWAK,1,PRUTH,141,NUT141,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-04-05 08:36:00,2013-04-05 00:00:00,,,,16.949,,,,,,,1.548,30.353,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7194,1,2013-04-06,CALVERT,HAKAI,KWAK,1,PRUTH,47,NUT47,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-04-06 11:56:00,2013-04-06 00:00:00,,,,2.407,,,,,,,0.506,7.349,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: this sample used to be a duplicate ID (in 2012), but its duplicate was assigned a new ID3: this sample used to be a duplicate ID (in 2012), but its duplicate was assigned a new ID",uM,Results,Technicianm
,7194,2,2013-04-06,CALVERT,HAKAI,KWAK,1,PRUTH,49,NUT49,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-04-06 11:56:00,2013-04-06 00:00:00,,,,2.427,,,,,,,0.506,7.249,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: Metadata has been QCd by BF3: results are flagged by analytical lab. Dupliate tube number but samples were kept as the duplicate was known at the time analysis",uM,Results,Technicianm
,7194,1,2013-04-06,CALVERT,HAKAI,KWAK,1,PRUTH,48,NUT48,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-04-06 11:56:00,2013-04-06 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7194,2,2013-04-06,CALVERT,HAKAI,KWAK,1,PRUTH,50,NUT50,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-04-06 11:56:00,2013-04-06 00:00:00,,,,14.92,,,,,,,1.447,26.906,,,,,,,,,,,,,,,,,,,,UBC,,"1: Metadata has been QCd by BF2: Metadata has been QCd by BF3: results are flagged by analytical lab.Dupliate tube number but samples were kept as the duplicate was known at the time analysis",uM,Results,Technicianm
,7218,1,2013-04-17,CALVERT,HAKAI,KWAK,1,PRUTH,152,NUT152,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-04-17 19:49:00,2013-04-17 00:00:00,,,,4.715,,,,,,,0.63,12.392,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
,7218,2,2013-04-17,CALVERT,HAKAI,KWAK,1,PRUTH,158,NUT158,M,51.6554,-128.0913,,,,5,,0.45nm,13,,2013-04-17 19:49:00,2013-04-17 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1: Metadata has been QCd by BF | sample was taken as a backup. Once the results were returned and checked, the backup was not run",,Not Available,Technicianm
,7218,1,2013-04-17,CALVERT,HAKAI,KWAK,1,PRUTH,151,NUT151,M,51.6554,-128.0913,,,,30,,0.45nm,13,,2013-04-17 19:49:00,2013-04-17 00:00:00,,,,12.129,,,,,,,1.256,23.007,,,,,,,,,,,,,,,,,,,,UBC,,1: Metadata has been QCd by BF,uM,Results,Technicianm
